# r12 r13 r23 energy(Hartree)
1.200000000000000000e+01 1.096452947969963532e+01 1.399999999999999911e+00 -1.728005846215139585e-01
1.198808138999999962e+01 1.095265112392224616e+01 1.399999999999999911e+00 -1.728011366883525357e-01
1.197616277999999923e+01 1.094077285570067914e+01 1.399999999999999911e+00 -1.728016894485146782e-01
1.196424417000000062e+01 1.092889467532042147e+01 1.399999999999999911e+00 -1.728022427777288761e-01
1.195232556000000024e+01 1.091701658306819311e+01 1.399999999999999911e+00 -1.728027965498029339e-01
1.194040694999999985e+01 1.090513857923196994e+01 1.399999999999999911e+00 -1.728033506365999894e-01
1.192848833999999947e+01 1.089326066410097837e+01 1.399999999999999911e+00 -1.728039049080109524e-01
1.191656973000000086e+01 1.088138283796570605e+01 1.399999999999999911e+00 -1.728044592319281370e-01
1.190465112000000047e+01 1.086950510111790358e+01 1.399999999999999911e+00 -1.728050134742215305e-01
1.189273250999999831e+01 1.085762745385060235e+01 1.399999999999999689e+00 -1.728055674987109269e-01
1.188081389999999971e+01 1.084574989645811449e+01 1.399999999999999911e+00 -1.728061211671373665e-01
1.186889529000000110e+01 1.083387242923603999e+01 1.399999999999999911e+00 -1.728066743391392934e-01
1.185697667999999894e+01 1.082199505248126314e+01 1.399999999999999911e+00 -1.728072268722199989e-01
1.184505806999999855e+01 1.081011776649199163e+01 1.399999999999999911e+00 -1.728077786217278866e-01
1.183313945999999994e+01 1.079824057156772987e+01 1.399999999999999689e+00 -1.728083294408151449e-01
1.182122085000000133e+01 1.078636346800930035e+01 1.399999999999999911e+00 -1.728088791804223145e-01
1.180930223999999917e+01 1.077448645611884359e+01 1.399999999999999911e+00 -1.728094276892417347e-01
1.179738362999999879e+01 1.076260953619985017e+01 1.399999999999999911e+00 -1.728099748136866232e-01
1.178546502000000018e+01 1.075073270855713048e+01 1.399999999999999911e+00 -1.728105203978687887e-01
1.177354640999999980e+01 1.073885597349685206e+01 1.399999999999999689e+00 -1.728110642835572197e-01
1.176162779999999941e+01 1.072697933132652715e+01 1.399999999999999911e+00 -1.728116063101601263e-01
1.174970918999999903e+01 1.071510278235503755e+01 1.399999999999999911e+00 -1.728121463146791992e-01
1.173779057999999864e+01 1.070322632689263109e+01 1.399999999999999911e+00 -1.728126841316920959e-01
1.172587197000000003e+01 1.069134996525093051e+01 1.399999999999999911e+00 -1.728132195933113902e-01
1.171395335999999965e+01 1.067947369774293875e+01 1.399999999999999689e+00 -1.728137525291557342e-01
1.170203474999999926e+01 1.066759752468305678e+01 1.399999999999999911e+00 -1.728142827663106673e-01
1.169011613999999888e+01 1.065572144638707996e+01 1.399999999999999911e+00 -1.728148101293106864e-01
1.167819753000000027e+01 1.064384546317221414e+01 1.399999999999999911e+00 -1.728153344400844837e-01
1.166627891999999989e+01 1.063196957535707909e+01 1.399999999999999911e+00 -1.728158555179361566e-01
1.165436030999999772e+01 1.062009378326171216e+01 1.399999999999999689e+00 -1.728163731795059610e-01
1.164244169999999912e+01 1.060821808720758774e+01 1.399999999999999911e+00 -1.728168872387324806e-01
1.163052309000000051e+01 1.059634248751761909e+01 1.399999999999999911e+00 -1.728173975068213186e-01
1.161860448000000012e+01 1.058446698451615653e+01 1.399999999999999689e+00 -1.728179037922035755e-01
1.160668586999999796e+01 1.057259157852901410e+01 1.399999999999999911e+00 -1.728184059005036799e-01
1.159476725999999935e+01 1.056071626988347312e+01 1.399999999999999689e+00 -1.728189036345020024e-01
1.158284865000000075e+01 1.054884105890827328e+01 1.399999999999999911e+00 -1.728193967940906128e-01
1.157093004000000036e+01 1.053696594593363756e+01 1.399999999999999911e+00 -1.728198851762484944e-01
1.155901142999999998e+01 1.052509093129128104e+01 1.399999999999999911e+00 -1.728203685749887808e-01
1.154709282000000137e+01 1.051321601531441274e+01 1.400000000000000133e+00 -1.728208467813232563e-01
1.153517421000000098e+01 1.050134119833774271e+01 1.399999999999999911e+00 -1.728213195832287441e-01
1.152325560000000060e+01 1.048946648069749976e+01 1.399999999999999911e+00 -1.728217868305921556e-01
